Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
C569636,23295,SET OF 12 MINI LOAF BAKING CASES,-1,2011-10-05 12:14:00,0.83,12841.0,United Kingdom,-0.83
C569636,47566B,TEA TIME PARTY BUNTING,-3,2011-10-05 12:14:00,4.95,12841.0,United Kingdom,-14.850000000000001
C569636,47566,PARTY BUNTING,-11,2011-10-05 12:14:00,4.95,12841.0,United Kingdom,-54.45
C569636,23004,TRAVEL CARD WALLET PANTRY,-2,2011-10-05 12:14:00,0.42,12841.0,United Kingdom,-0.84
C569636,23298,SPOTTY BUNTING,-1,2011-10-05 12:14:00,4.95,12841.0,United Kingdom,-4.95
C569636,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-4,2011-10-05 12:14:00,1.65,12841.0,United Kingdom,-6.6
C569636,22993,SET OF 4 PANTRY JELLY MOULDS,-2,2011-10-05 12:14:00,1.25,12841.0,United Kingdom,-2.5
C569636,23299,FOOD COVER WITH BEADS SET 2 ,-2,2011-10-05 12:14:00,3.75,12841.0,United Kingdom,-7.5
C569636,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,-22,2011-10-05 12:14:00,0.55,12841.0,United Kingdom,-12.100000000000001
C569636,22960,JAM MAKING SET WITH JARS,-2,2011-10-05 12:14:00,4.25,12841.0,United Kingdom,-8.5
C569636,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-6,2011-10-05 12:14:00,2.95,12841.0,United Kingdom,-17.700000000000003
C569636,22694,WICKER STAR ,-2,2011-10-05 12:14:00,2.1,12841.0,United Kingdom,-4.2
C569636,22470,HEART OF WICKER LARGE,-1,2011-10-05 12:14:00,2.95,12841.0,United Kingdom,-2.95
C569644,23112,PARISIENNE CURIO CABINET,-1,2011-10-05 12:31:00,7.5,14534.0,United Kingdom,-7.5
C569655,22990,COTTON APRON PANTRY DESIGN,-2,2011-10-05 12:58:00,4.95,14534.0,United Kingdom,-9.9
C569655,47566,PARTY BUNTING,-1,2011-10-05 12:58:00,4.95,14534.0,United Kingdom,-4.95
C569655,22971,QUEENS GUARD COFFEE MUG,-4,2011-10-05 12:58:00,2.55,14534.0,United Kingdom,-10.2
C569655,21395,BLUE POLKADOT BEAKER ,-6,2011-10-05 12:58:00,0.39,14534.0,United Kingdom,-2.34
C569655,21394,RED POLKADOT BEAKER ,-6,2011-10-05 12:58:00,0.39,14534.0,United Kingdom,-2.34
C569655,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-10-05 12:58:00,3.75,14534.0,United Kingdom,-3.75
C569655,22730,ALARM CLOCK BAKELIKE IVORY,-1,2011-10-05 12:58:00,3.75,14534.0,United Kingdom,-3.75
C569655,22727,ALARM CLOCK BAKELIKE RED ,-2,2011-10-05 12:58:00,3.75,14534.0,United Kingdom,-7.5
C569655,22729,ALARM CLOCK BAKELIKE ORANGE,-2,2011-10-05 12:58:00,3.75,14534.0,United Kingdom,-7.5
C569655,20728,LUNCH BAG CARS BLUE,-1,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,-1.65
C569655,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,2011-10-05 12:58:00,1.45,14534.0,United Kingdom,-1.45
C569655,23188,VINTAGE  2 METRE FOLDING RULER,-1,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,-1.65
C569655,22961,JAM MAKING SET PRINTED,-1,2011-10-05 12:58:00,1.45,14534.0,United Kingdom,-1.45
C569655,23309,SET OF 60 I LOVE LONDON CAKE CASES ,-1,2011-10-05 12:58:00,0.55,14534.0,United Kingdom,-0.55
C569655,22911,PAPER CHAIN KIT LONDON,-3,2011-10-05 12:58:00,2.95,14534.0,United Kingdom,-8.850000000000001
C569655,23207,LUNCH BAG ALPHABET DESIGN,-2,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,-3.3
C569655,22383,LUNCH BAG SUKI DESIGN ,-2,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,-3.3
C569655,22477,WATERING CAN GARDEN MARKER,-1,2011-10-05 12:58:00,1.25,14534.0,United Kingdom,-1.25
C569655,23302,KNEELING MAT HOUSEWORK  DESIGN,-1,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,-1.65
C569655,23300,GARDENERS KNEELING PAD CUP OF TEA ,-2,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,-3.3
C569655,23301,GARDENERS KNEELING PAD KEEP CALM ,-1,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,-1.65
C569655,22963,JAM JAR WITH GREEN LID,-12,2011-10-05 12:58:00,0.85,14534.0,United Kingdom,-10.2
C569655,22993,SET OF 4 PANTRY JELLY MOULDS,-3,2011-10-05 12:58:00,1.25,14534.0,United Kingdom,-3.75
C569655,22962,JAM JAR WITH PINK LID,-12,2011-10-05 12:58:00,0.85,14534.0,United Kingdom,-10.2
C569655,22659,LUNCH BOX I LOVE LONDON,-2,2011-10-05 12:58:00,1.95,14534.0,United Kingdom,-3.9
C569655,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,-1,2011-10-05 12:58:00,2.1,14534.0,United Kingdom,-2.1
C569655,22382,LUNCH BAG SPACEBOY DESIGN ,-7,2011-10-05 12:58:00,1.65,14534.0,United Kingdom,-11.549999999999999
C569655,22961,JAM MAKING SET PRINTED,-2,2011-10-05 12:58:00,1.45,14534.0,United Kingdom,-2.9
C569655,22966,GINGERBREAD MAN COOKIE CUTTER,-2,2011-10-05 12:58:00,1.25,14534.0,United Kingdom,-2.5
C569655,22991,GIRAFFE WOODEN RULER,-2,2011-10-05 12:58:00,1.95,14534.0,United Kingdom,-3.9
C569655,22992,REVOLVER WOODEN RULER ,-3,2011-10-05 12:58:00,1.95,14534.0,United Kingdom,-5.85
C569663,21925,UNION STRIPE CUSHION COVER ,-2,2011-10-05 13:29:00,1.25,17841.0,United Kingdom,-2.5
C569663,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-1,2011-10-05 13:29:00,1.69,17841.0,United Kingdom,-1.69
C569663,21670,BLUE SPOT CERAMIC DRAWER KNOB,-1,2011-10-05 13:29:00,1.45,17841.0,United Kingdom,-1.45
C569682,23239,SET OF 4 KNICK KNACK TINS POPPIES,-6,2011-10-05 14:33:00,4.15,15351.0,United Kingdom,-24.900000000000002
C569682,11001,ASSTD DESIGN RACING CAR PEN,-2,2011-10-05 14:33:00,1.69,15351.0,United Kingdom,-3.38
C569682,23397,FOOT STOOL HOME SWEET HOME ,-1,2011-10-05 14:33:00,9.95,15351.0,United Kingdom,-9.95
C569682,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,-1,2011-10-05 14:33:00,12.75,15351.0,United Kingdom,-12.75
C569733,POST,POSTAGE,-1,2011-10-06 09:57:00,18.0,12500.0,Germany,-18.0
C569733,78033,FLAG OF ST GEORGE CHAIR,-2,2011-10-06 09:57:00,5.95,12500.0,Germany,-11.9
C569743,20713,JUMBO BAG OWLS,-30,2011-10-06 10:57:00,2.08,15769.0,United Kingdom,-62.400000000000006
C569743,23199,JUMBO BAG APPLES,-120,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-214.8
C569743,23200,JUMBO BAG PEARS,-120,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-214.8
C569743,22389,PAPERWEIGHT SAVE THE PLANET,-100,2011-10-06 10:57:00,2.1,15769.0,United Kingdom,-210.0
C569743,85099B,JUMBO BAG RED RETROSPOT,-140,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-250.6
C569743,85099F,JUMBO BAG STRAWBERRY,-120,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-214.8
C569743,23202,JUMBO BAG VINTAGE LEAF,-110,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-196.9
C569743,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-130,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-232.70000000000002
C569743,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-100,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-179.0
C569743,23201,JUMBO BAG ALPHABET,-110,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-196.9
C569743,21929,JUMBO BAG PINK VINTAGE PAISLEY,-100,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-179.0
C569743,23343,JUMBO BAG VINTAGE CHRISTMAS ,-40,2011-10-06 10:57:00,2.08,15769.0,United Kingdom,-83.2
C569743,23344,JUMBO BAG 50'S CHRISTMAS ,-30,2011-10-06 10:57:00,2.08,15769.0,United Kingdom,-62.400000000000006
C569743,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-130,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-232.70000000000002
C569743,23203,JUMBO BAG VINTAGE DOILY ,-220,2011-10-06 10:57:00,1.79,15769.0,United Kingdom,-393.8
C569786,22794,SWEETHEART WIRE MAGAZINE RACK,-1,2011-10-06 11:40:00,7.95,17813.0,United Kingdom,-7.95
569817,21870,,-26,2011-10-06 12:09:00,0.0,,United Kingdom,-0.0
C569829,D,Discount,-1,2011-10-06 12:37:00,16.74,14527.0,United Kingdom,-16.74
C569829,D,Discount,-1,2011-10-06 12:37:00,16.07,14527.0,United Kingdom,-16.07
569831,20713,wrongly coded-23343,-800,2011-10-06 12:38:00,0.0,,United Kingdom,-0.0
C569851,21537,RED RETROSPOT PUDDING BOWL,-1,2011-10-06 14:02:00,3.75,17511.0,United Kingdom,-3.75
C569851,22197,POPCORN HOLDER,-1,2011-10-06 14:02:00,0.72,17511.0,United Kingdom,-0.72
C569851,22384,LUNCH BAG PINK POLKADOT,-1,2011-10-06 14:02:00,1.45,17511.0,United Kingdom,-1.45
C569851,20725,LUNCH BAG RED RETROSPOT,-1,2011-10-06 14:02:00,1.45,17511.0,United Kingdom,-1.45
C569851,23209,LUNCH BAG VINTAGE DOILY ,-1,2011-10-06 14:02:00,1.45,17511.0,United Kingdom,-1.45
C569851,22605,WOODEN CROQUET GARDEN SET,-1,2011-10-06 14:02:00,12.75,17511.0,United Kingdom,-12.75
569854,35954,counted,-430,2011-10-06 14:26:00,0.0,,United Kingdom,-0.0
569855,23412,?,-30,2011-10-06 14:27:00,0.0,,United Kingdom,-0.0
569874,90180A,stock check,-32,2011-10-06 15:06:00,0.0,,United Kingdom,-0.0
569875,90195A,check,-45,2011-10-06 15:07:00,0.0,,United Kingdom,-0.0
569876,90210D,check,-28,2011-10-06 15:08:00,0.0,,United Kingdom,-0.0
569877,90210C,,-10,2011-10-06 15:09:00,0.0,,United Kingdom,-0.0
569878,90057,crushed boxes,-380,2011-10-06 15:12:00,0.0,,United Kingdom,-0.0
569879,90012B,check,-5,2011-10-06 15:13:00,0.0,,United Kingdom,-0.0
569880,90012A,stock check,-18,2011-10-06 15:14:00,0.0,,United Kingdom,-0.0
569881,90014C,,-8,2011-10-06 15:14:00,0.0,,United Kingdom,-0.0
569882,90014B,,-1,2011-10-06 15:15:00,0.0,,United Kingdom,-0.0
569883,90014A,check,-12,2011-10-06 15:16:00,0.0,,United Kingdom,-0.0
569884,90164B,,-14,2011-10-06 15:16:00,0.0,,United Kingdom,-0.0
569885,90164A,,-15,2011-10-06 15:17:00,0.0,,United Kingdom,-0.0
569886,90191,??,-60,2011-10-06 15:24:00,0.0,,United Kingdom,-0.0
C569891,84609,TALL ROCOCO CANDLE HOLDER,-2,2011-10-06 15:46:00,8.5,13924.0,United Kingdom,-17.0
C569891,23407,SET OF 2 TRAYS HOME SWEET HOME,-2,2011-10-06 15:46:00,9.95,13924.0,United Kingdom,-19.9
C569891,23263,SET OF 3 WOODEN HEART DECORATIONS,-1,2011-10-06 15:46:00,1.25,13924.0,United Kingdom,-1.25
C569891,23165,LARGE CERAMIC TOP STORAGE JAR,-2,2011-10-06 15:46:00,1.65,13924.0,United Kingdom,-3.3
C569891,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-10-06 15:46:00,4.95,13924.0,United Kingdom,-9.9
C569891,22588,CARD HOLDER GINGHAM HEART,-1,2011-10-06 15:46:00,2.89,13924.0,United Kingdom,-2.89
C569891,22294,HEART FILIGREE DOVE  SMALL,-8,2011-10-06 15:46:00,1.25,13924.0,United Kingdom,-10.0
C569891,21722,SWEET PUDDING STICKER SHEET,-1,2011-10-06 15:46:00,0.85,13924.0,United Kingdom,-0.85
C569902,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,2011-10-06 16:20:00,7.9,13647.0,United Kingdom,-7.9
C569908,23322,LARGE WHITE HEART OF WICKER,-2,2011-10-06 16:41:00,2.95,16782.0,United Kingdom,-5.9
C569909,22891,TEA FOR ONE POLKADOT,-1,2011-10-06 16:43:00,4.25,17611.0,United Kingdom,-4.25
C569909,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2011-10-06 16:43:00,8.5,17611.0,United Kingdom,-8.5
C569911,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-10-06 16:47:00,2.89,16653.0,United Kingdom,-2.89
C569911,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-10-06 16:47:00,4.95,16653.0,United Kingdom,-9.9
C569911,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-10-06 16:47:00,4.95,16653.0,United Kingdom,-14.850000000000001
C569911,23079,TOADSTOOL BEDSIDE LIGHT ,-1,2011-10-06 16:47:00,8.95,16653.0,United Kingdom,-8.95
C569911,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-10-06 16:47:00,2.95,16653.0,United Kingdom,-2.95
C569911,21534,DAIRY MAID LARGE MILK JUG,-1,2011-10-06 16:47:00,4.95,16653.0,United Kingdom,-4.95
C569911,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,2011-10-06 16:47:00,1.25,16653.0,United Kingdom,-1.25
C569913,22784,LANTERN CREAM GAZEBO ,-1,2011-10-06 16:50:00,4.95,14217.0,United Kingdom,-4.95
C569916,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-8,2011-10-06 17:00:00,1.25,13777.0,United Kingdom,-10.0
C569922,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-10-06 17:38:00,3.75,16842.0,United Kingdom,-3.75
C569938,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-10-06 17:55:00,3.75,14211.0,United Kingdom,-3.75
C569939,22784,LANTERN CREAM GAZEBO ,-1,2011-10-06 17:57:00,4.95,14883.0,United Kingdom,-4.95
C569940,23084,RABBIT NIGHT LIGHT,-4,2011-10-06 18:00:00,1.79,15611.0,United Kingdom,-7.16
C569941,23412,HEART MIRROR ANTIQUE WHITE,-2,2011-10-06 18:06:00,7.5,16909.0,United Kingdom,-15.0
C569942,22842,BISCUIT TIN VINTAGE RED,-2,2011-10-06 18:08:00,6.75,14907.0,United Kingdom,-13.5
C569944,23425,STORAGE TIN HOME SWEET HOME,-2,2011-10-06 18:12:00,2.49,17405.0,United Kingdom,-4.98
C569944,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-10-06 18:12:00,4.95,17405.0,United Kingdom,-4.95
C569944,22364,GLASS JAR DIGESTIVE BISCUITS,-1,2011-10-06 18:12:00,2.95,17405.0,United Kingdom,-2.95
C569944,22362,GLASS JAR PEACOCK BATH SALTS,-3,2011-10-06 18:12:00,2.95,17405.0,United Kingdom,-8.850000000000001
C569944,22357,KINGS CHOICE BISCUIT TIN,-2,2011-10-06 18:12:00,4.25,17405.0,United Kingdom,-8.5
C569945,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-10-06 18:14:00,4.95,14141.0,United Kingdom,-9.9
C569945,21875,KINGS CHOICE MUG,-1,2011-10-06 18:14:00,1.25,14141.0,United Kingdom,-1.25
C569946,22487,WHITE WOOD GARDEN PLANT LADDER,-4,2011-10-06 18:16:00,8.5,16462.0,United Kingdom,-34.0
C569949,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,2011-10-06 18:27:00,4.95,12584.0,Italy,-9.9
C569949,22960,JAM MAKING SET WITH JARS,-1,2011-10-06 18:27:00,4.25,12584.0,Italy,-4.25
C569949,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2011-10-06 18:27:00,6.35,12584.0,Italy,-6.35
C569949,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,2011-10-06 18:27:00,8.5,12584.0,Italy,-17.0
C569949,22804,CANDLEHOLDER PINK HANGING HEART,-2,2011-10-06 18:27:00,2.95,12584.0,Italy,-5.9
C569949,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-10-06 18:27:00,4.95,12584.0,Italy,-4.95
C569950,22470,HEART OF WICKER LARGE,-1,2011-10-06 18:28:00,2.95,13499.0,United Kingdom,-2.95
C569951,23002,TRAVEL CARD WALLET SKULLS,-18,2011-10-06 18:29:00,0.42,16394.0,United Kingdom,-7.56
C569951,23000,TRAVEL CARD WALLET TRANSPORT,-2,2011-10-06 18:29:00,0.42,16394.0,United Kingdom,-0.84
C569952,23203,JUMBO BAG VINTAGE DOILY ,-2,2011-10-06 18:30:00,2.08,16160.0,United Kingdom,-4.16
C569953,21925,UNION STRIPE CUSHION COVER ,-2,2011-10-06 18:31:00,1.25,15841.0,United Kingdom,-2.5
C569953,21926,RED/CREAM STRIPE CUSHION COVER ,-2,2011-10-06 18:31:00,1.25,15841.0,United Kingdom,-2.5
C569954,47594A,CAROUSEL DESIGN WASHBAG,-1,2011-10-06 18:34:00,1.95,14792.0,United Kingdom,-1.95
C569954,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2011-10-06 18:34:00,4.25,14792.0,United Kingdom,-4.25
C569955,23110,PARISIENNE KEY CABINET ,-2,2011-10-06 18:35:00,5.75,17644.0,United Kingdom,-11.5
C569955,23322,LARGE WHITE HEART OF WICKER,-2,2011-10-06 18:35:00,2.95,17644.0,United Kingdom,-5.9
C569956,82482,WOODEN PICTURE FRAME WHITE FINISH,-6,2011-10-06 18:36:00,2.95,14944.0,United Kingdom,-17.700000000000003
C569957,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2011-10-06 18:37:00,2.95,15745.0,United Kingdom,-8.850000000000001
C569958,23292,SPACEBOY CHILDRENS CUP,-8,2011-10-06 18:38:00,1.25,13266.0,United Kingdom,-10.0
C569959,23123,COCKTAIL SWORDS 50 PIECES,-3,2011-10-06 18:39:00,0.83,13983.0,United Kingdom,-2.4899999999999998
C569959,23224,CHERUB HEART DECORATION GOLD,-2,2011-10-06 18:39:00,0.83,13983.0,United Kingdom,-1.66
C569959,23327,HANGING CLEAR MINI BOTTLE,-4,2011-10-06 18:39:00,0.63,13983.0,United Kingdom,-2.52
C569959,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1,2011-10-06 18:39:00,3.75,13983.0,United Kingdom,-3.75
C569959,22197,POPCORN HOLDER,-3,2011-10-06 18:39:00,0.85,13983.0,United Kingdom,-2.55
C569960,23203,JUMBO BAG VINTAGE DOILY ,-1,2011-10-06 18:40:00,2.08,18172.0,United Kingdom,-2.08
C569960,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-10-06 18:40:00,3.75,18172.0,United Kingdom,-3.75
C569961,22960,JAM MAKING SET WITH JARS,-3,2011-10-06 18:44:00,4.25,13704.0,United Kingdom,-12.75
C569963,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-3,2011-10-06 18:45:00,8.5,13131.0,United Kingdom,-25.5
C569963,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-10-06 18:45:00,8.5,13131.0,United Kingdom,-8.5
C569964,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-1,2011-10-06 18:46:00,1.65,16523.0,United Kingdom,-1.65
C569966,22891,TEA FOR ONE POLKADOT,-2,2011-10-06 18:51:00,4.25,13279.0,United Kingdom,-8.5
C569966,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-10-06 18:51:00,2.95,13279.0,United Kingdom,-2.95
C569967,23250,VINTAGE RED TRIM ENAMEL BOWL ,-7,2011-10-06 18:54:00,1.04,17490.0,United Kingdom,-7.28
C569967,22429,ENAMEL MEASURING JUG CREAM,-1,2011-10-06 18:54:00,4.25,17490.0,United Kingdom,-4.25
C569967,23249,VINTAGE RED ENAMEL TRIM PLATE,-8,2011-10-06 18:54:00,1.45,17490.0,United Kingdom,-11.6
C569969,23240,SET OF 4 KNICK KNACK TINS DOILY ,-1,2011-10-06 18:56:00,4.15,17159.0,United Kingdom,-4.15
C569970,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,2011-10-06 18:57:00,4.15,13055.0,United Kingdom,-8.3
C569970,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,2011-10-06 18:57:00,4.15,13055.0,United Kingdom,-4.15
C569971,23247,BISCUIT TIN 50'S CHRISTMAS,-3,2011-10-06 19:20:00,2.89,16875.0,United Kingdom,-8.67
C569971,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,2011-10-06 19:20:00,1.65,16875.0,United Kingdom,-3.3
C569971,23000,TRAVEL CARD WALLET TRANSPORT,-2,2011-10-06 19:20:00,0.42,16875.0,United Kingdom,-0.84
C569972,23111,PARISIENNE SEWING BOX,-1,2011-10-06 19:21:00,12.5,13317.0,United Kingdom,-12.5
C569973,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-3,2011-10-06 19:23:00,2.95,12703.0,Germany,-8.850000000000001
C569974,23241,TREASURE TIN GYMKHANA DESIGN,-2,2011-10-06 19:24:00,2.08,14092.0,United Kingdom,-4.16
C569975,23118,PARISIENNE JEWELLERY DRAWER ,-1,2011-10-06 19:25:00,7.5,14333.0,United Kingdom,-7.5
C569975,23111,PARISIENNE SEWING BOX,-1,2011-10-06 19:25:00,12.5,14333.0,United Kingdom,-12.5
C569975,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-3,2011-10-06 19:25:00,12.5,14333.0,United Kingdom,-37.5
C569975,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-1,2011-10-06 19:25:00,6.25,14333.0,United Kingdom,-6.25
C569976,84949,SILVER HANGING T-LIGHT HOLDER,-3,2011-10-06 19:26:00,1.65,16747.0,United Kingdom,-4.949999999999999
C569976,22963,JAM JAR WITH GREEN LID,-1,2011-10-06 19:26:00,0.85,16747.0,United Kingdom,-0.85
C569978,22867,HAND WARMER BIRD DESIGN,-12,2011-10-06 19:27:00,2.1,13988.0,United Kingdom,-25.200000000000003
C569979,23494,VINTAGE DOILY DELUXE SEWING KIT ,-3,2011-10-06 19:29:00,5.95,17652.0,United Kingdom,-17.85
C569980,23089,GLASS BON BON JAR,-3,2011-10-06 19:31:00,1.95,13767.0,United Kingdom,-5.85
C569980,23342,MINT DINER WALL CLOCK,-1,2011-10-06 19:31:00,8.5,13767.0,United Kingdom,-8.5
C569981,22312,OFFICE MUG WARMER POLKADOT,-2,2011-10-06 19:36:00,2.95,12679.0,France,-5.9
C569981,22314,OFFICE MUG WARMER CHOC+BLUE,-2,2011-10-06 19:36:00,2.95,12679.0,France,-5.9
C569982,M,Manual,-1,2011-10-06 19:39:00,218.72,15365.0,United Kingdom,-218.72
C569984,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,-1,2011-10-06 19:50:00,7.95,17231.0,United Kingdom,-7.95
C569985,22301,COFFEE MUG CAT + BIRD DESIGN,-6,2011-10-06 19:51:00,2.55,15365.0,United Kingdom,-15.299999999999999
C569985,22300,COFFEE MUG DOG + BALL DESIGN,-6,2011-10-06 19:51:00,2.55,15365.0,United Kingdom,-15.299999999999999
C569985,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,2011-10-06 19:51:00,4.95,15365.0,United Kingdom,-14.850000000000001
C569985,21915,RED  HARMONICA IN BOX ,-12,2011-10-06 19:51:00,1.25,15365.0,United Kingdom,-15.0
C569985,21495,SKULLS AND CROSSBONES WRAP,-25,2011-10-06 19:51:00,0.42,15365.0,United Kingdom,-10.5
C569985,20727,LUNCH BAG  BLACK SKULL.,-10,2011-10-06 19:51:00,1.65,15365.0,United Kingdom,-16.5
C569985,20725,LUNCH BAG RED RETROSPOT,-10,2011-10-06 19:51:00,1.65,15365.0,United Kingdom,-16.5
C569985,16161U,WRAP SUKI AND FRIENDS,-25,2011-10-06 19:51:00,0.42,15365.0,United Kingdom,-10.5
C569985,23254,CHILDRENS CUTLERY DOLLY GIRL ,-4,2011-10-06 19:51:00,4.15,15365.0,United Kingdom,-16.6
C569985,84879,ASSORTED COLOUR BIRD ORNAMENT,-16,2011-10-06 19:51:00,1.69,15365.0,United Kingdom,-27.04
C569985,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2011-10-06 19:51:00,1.25,15365.0,United Kingdom,-15.0
C569985,84375,SET OF 20 KIDS COOKIE CUTTERS,-12,2011-10-06 19:51:00,2.1,15365.0,United Kingdom,-25.200000000000003
C569985,71053,WHITE METAL LANTERN,-8,2011-10-06 19:51:00,3.75,15365.0,United Kingdom,-30.0
C569985,23338,EGG FRYING PAN RED ,-6,2011-10-06 19:51:00,2.08,15365.0,United Kingdom,-12.48
C569985,23335,EGG FRYING PAN IVORY ,-6,2011-10-06 19:51:00,2.08,15365.0,United Kingdom,-12.48
C569985,23256,CHILDRENS CUTLERY SPACEBOY ,-4,2011-10-06 19:51:00,4.15,15365.0,United Kingdom,-16.6
C569985,23255,CHILDRENS CUTLERY CIRCUS PARADE,-4,2011-10-06 19:51:00,4.15,15365.0,United Kingdom,-16.6
C569985,23239,SET OF 4 KNICK KNACK TINS POPPIES,-6,2011-10-06 19:51:00,4.15,15365.0,United Kingdom,-24.900000000000002
C569985,23120,PACK OF 6 SMALL FRUIT STRAWS,-24,2011-10-06 19:51:00,0.42,15365.0,United Kingdom,-10.08
C569985,23119,PACK OF 6 LARGE FRUIT STRAWS ,-12,2011-10-06 19:51:00,0.62,15365.0,United Kingdom,-7.4399999999999995
C569985,23074,EMBOSSED HEART TRINKET BOX,-6,2011-10-06 19:51:00,2.08,15365.0,United Kingdom,-12.48
C569985,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,-24,2011-10-06 19:51:00,4.15,15365.0,United Kingdom,-99.60000000000001
C569985,23041,PAPER LANTERN 9 POINT SNOW STAR,-24,2011-10-06 19:51:00,4.15,15365.0,United Kingdom,-99.60000000000001
C569985,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,-6,2011-10-06 19:51:00,2.1,15365.0,United Kingdom,-12.600000000000001
C569985,22961,JAM MAKING SET PRINTED,-12,2011-10-06 19:51:00,1.45,15365.0,United Kingdom,-17.4
C569985,22960,JAM MAKING SET WITH JARS,-6,2011-10-06 19:51:00,4.25,15365.0,United Kingdom,-25.5
C569985,22730,ALARM CLOCK BAKELIKE IVORY,-4,2011-10-06 19:51:00,3.75,15365.0,United Kingdom,-15.0
C569985,22729,ALARM CLOCK BAKELIKE ORANGE,-4,2011-10-06 19:51:00,3.75,15365.0,United Kingdom,-15.0
C569985,22727,ALARM CLOCK BAKELIKE RED ,-4,2011-10-06 19:51:00,3.75,15365.0,United Kingdom,-15.0
C569985,22627,MINT KITCHEN SCALES,-2,2011-10-06 19:51:00,8.5,15365.0,United Kingdom,-17.0
C569985,22625,RED KITCHEN SCALES,-2,2011-10-06 19:51:00,8.5,15365.0,United Kingdom,-17.0
C569985,22624,IVORY KITCHEN SCALES,-2,2011-10-06 19:51:00,8.5,15365.0,United Kingdom,-17.0
C569985,22623,BOX OF VINTAGE JIGSAW BLOCKS ,-3,2011-10-06 19:51:00,5.95,15365.0,United Kingdom,-17.85
C569985,22622,BOX OF VINTAGE ALPHABET BLOCKS,-2,2011-10-06 19:51:00,11.95,15365.0,United Kingdom,-23.9
